datetime,count
2011-07-23 13:00:00,346.24
2011-07-23 14:00:00,339.96
2011-07-23 15:00:00,323.62
2011-07-23 16:00:00,339.37
2011-07-23 17:00:00,396.04
2011-07-23 18:00:00,427.75
2011-07-23 19:00:00,301.03
2011-07-23 20:00:00,299.54
2011-07-23 21:00:00,295.81
2011-07-23 22:00:00,247.75
2011-07-23 23:00:00,158.93
2011-07-24 00:00:00,150.8
2011-07-24 01:00:00,106.04
2011-07-24 02:00:00,85.92
2011-07-24 03:00:00,32.57
2011-07-24 04:00:00,11
2011-07-24 05:00:00,9.56
2011-07-24 06:00:00,24.43
2011-07-24 07:00:00,58.61
2011-07-24 08:00:00,123.52
2011-07-24 09:00:00,228.83
2011-07-24 10:00:00,365.45
2011-07-24 11:00:00,395.97
2011-07-24 12:00:00,370.42
2011-07-24 13:00:00,425.39
2011-07-24 14:00:00,401.4
2011-07-24 15:00:00,355.8
2011-07-24 16:00:00,361
2011-07-24 17:00:00,402.128333333
2011-07-24 18:00:00,405.67
2011-07-24 19:00:00,361.5
2011-07-24 20:00:00,313.92
2011-07-24 21:00:00,229.48
2011-07-24 22:00:00,168.35
2011-07-24 23:00:00,96.26
2011-07-25 00:00:00,51.52
2011-07-25 01:00:00,18.52
2011-07-25 02:00:00,7.25
2011-07-25 03:00:00,5.69
2011-07-25 04:00:00,7.43
2011-07-25 05:00:00,26.88
2011-07-25 06:00:00,122.08
2011-07-25 07:00:00,331.75
2011-07-25 08:00:00,578.94
2011-07-25 09:00:00,273.29
2011-07-25 10:00:00,161.68
2011-07-25 11:00:00,163.34
2011-07-25 12:00:00,171.3
2011-07-25 13:00:00,172.64
2011-07-25 14:00:00,161.75
2011-07-25 15:00:00,146.85
2011-07-25 16:00:00,280.42
2011-07-25 17:00:00,655.26
2011-07-25 18:00:00,642.85
2011-07-25 19:00:00,479.34
2011-07-25 20:00:00,294.14
2011-07-25 21:00:00,197.9
2011-07-25 22:00:00,173.29
2011-07-25 23:00:00,114.42
2011-07-26 00:00:00,42.99
2011-07-26 01:00:00,15.97
2011-07-26 02:00:00,8.5
2011-07-26 03:00:00,4.95
2011-07-26 04:00:00,6.54
2011-07-26 05:00:00,34.6
2011-07-26 06:00:00,144.17
2011-07-26 07:00:00,367.47
2011-07-26 08:00:00,502.04
2011-07-26 09:00:00,217.47
2011-07-26 10:00:00,149.92
2011-07-26 11:00:00,189.2
2011-07-26 12:00:00,224.44
2011-07-26 13:00:00,189.71
2011-07-26 14:00:00,169.59
2011-07-26 15:00:00,176.49
2011-07-26 16:00:00,345.42
2011-07-26 17:00:00,647.85
2011-07-26 18:00:00,663.9
2011-07-26 19:00:00,400.67
2011-07-26 20:00:00,350.06
2011-07-26 21:00:00,264.87
2011-07-26 22:00:00,189.78
2011-07-26 23:00:00,108.86
2011-07-27 00:00:00,47.46
2011-07-27 01:00:00,17.43
2011-07-27 02:00:00,11.07
2011-07-27 03:00:00,4.75
2011-07-27 04:00:00,5.66
2011-07-27 05:00:00,31.42
2011-07-27 06:00:00,125.62
2011-07-27 07:00:00,320.61
2011-07-27 08:00:00,461.34
2011-07-27 09:00:00,228.1
2011-07-27 10:00:00,153.9
2011-07-27 11:00:00,179.31
2011-07-27 12:00:00,210.26
2011-07-27 13:00:00,198.7
2011-07-27 14:00:00,232.17
2011-07-27 15:00:00,241.14
2011-07-27 16:00:00,356.54
2011-07-27 17:00:00,684.97
2011-07-27 18:00:00,677.65
2011-07-27 19:00:00,493.7
2011-07-27 20:00:00,374.75
2011-07-27 21:00:00,285.06
2011-07-27 22:00:00,234.99
2011-07-27 23:00:00,103.53
2011-07-28 00:00:00,57.04
2011-07-28 01:00:00,22.65
2011-07-28 02:00:00,10.68
2011-07-28 03:00:00,6.81
2011-07-28 04:00:00,6.67
2011-07-28 05:00:00,31.72
2011-07-28 06:00:00,133.25
2011-07-28 07:00:00,412.34
2011-07-28 08:00:00,547.08
2011-07-28 09:00:00,252.17
2011-07-28 10:00:00,167.4
2011-07-28 11:00:00,151.36
2011-07-28 12:00:00,181.45
2011-07-28 13:00:00,202.35
2011-07-28 14:00:00,197.72
2011-07-28 15:00:00,164.15
2011-07-28 16:00:00,279.29
2011-07-28 17:00:00,666.19
2011-07-28 18:00:00,578.29
2011-07-28 19:00:00,409.3
2011-07-28 20:00:00,368.43
2011-07-28 21:00:00,271.85
2011-07-28 22:00:00,234.14
2011-07-28 23:00:00,144.29
2011-07-29 00:00:00,56.01
2011-07-29 01:00:00,36.06
2011-07-29 02:00:00,15.74
2011-07-29 03:00:00,6.38
2011-07-29 04:00:00,7.56
2011-07-29 05:00:00,33.12
2011-07-29 06:00:00,129.55
2011-07-29 07:00:00,333.11
2011-07-29 08:00:00,568.98
2011-07-29 09:00:00,269.33
2011-07-29 10:00:00,231.86
2011-07-29 11:00:00,251.92
2011-07-29 12:00:00,308.08
2011-07-29 13:00:00,272.9
2011-07-29 14:00:00,311.07
2011-07-29 15:00:00,329.33
2011-07-29 16:00:00,368.92
2011-07-29 17:00:00,568.5
2011-07-29 18:00:00,539.35
2011-07-29 19:00:00,427.88
2011-07-29 20:00:00,330
2011-07-29 21:00:00,277.7
2011-07-29 22:00:00,243.75
2011-07-29 23:00:00,165.67
2011-07-30 00:00:00,149.04
2011-07-30 01:00:00,96.63
2011-07-30 02:00:00,79.85
2011-07-30 03:00:00,38.73
2011-07-30 04:00:00,10.74
2011-07-30 05:00:00,11.16
2011-07-30 06:00:00,36.75
2011-07-30 07:00:00,66.72
2011-07-30 08:00:00,164.11
2011-07-30 09:00:00,224.93
2011-07-30 10:00:00,364.31
2011-07-30 11:00:00,393.46
2011-07-30 12:00:00,402.48
2011-07-30 13:00:00,417.7
2011-07-30 14:00:00,428.06
2011-07-30 15:00:00,410.62
2011-07-30 16:00:00,387.23
2011-07-30 17:00:00,409.82
2011-07-30 18:00:00,382.5
2011-07-30 19:00:00,407.05
2011-07-30 20:00:00,308.36
2011-07-30 21:00:00,258.24
2011-07-30 22:00:00,233.28
2011-07-30 23:00:00,159.67
2011-07-31 00:00:00,146.75
2011-07-31 01:00:00,105.59
2011-07-31 02:00:00,87.96
2011-07-31 03:00:00,32.65
2011-07-31 04:00:00,9.54
2011-07-31 05:00:00,10.4
2011-07-31 06:00:00,27.36
2011-07-31 07:00:00,56.32
2011-07-31 08:00:00,122.33
2011-07-31 09:00:00,221.86
2011-07-31 10:00:00,372.87
2011-07-31 11:00:00,412.29
2011-07-31 12:00:00,430.3
2011-07-31 13:00:00,430.31
2011-07-31 14:00:00,418.64
2011-07-31 15:00:00,383.84
2011-07-31 16:00:00,373.25
2011-07-31 17:00:00,417.66
2011-07-31 18:00:00,404.34
2011-07-31 19:00:00,338.48
2011-07-31 20:00:00,291.12
2011-07-31 21:00:00,223.92
2011-07-31 22:00:00,144.07
2011-07-31 23:00:00,83.37
2011-08-20 00:00:00,119.3
2011-08-20 01:00:00,97.55
2011-08-20 02:00:00,64.11
2011-08-20 03:00:00,31.16
2011-08-20 04:00:00,13.09
2011-08-20 05:00:00,12.04
2011-08-20 06:00:00,27.02
2011-08-20 07:00:00,57.22
2011-08-20 08:00:00,124.38
2011-08-20 09:00:00,236
2011-08-20 10:00:00,384.45
2011-08-20 11:00:00,409.21
2011-08-20 12:00:00,408.81
2011-08-20 13:00:00,450.55
2011-08-20 14:00:00,469.75
2011-08-20 15:00:00,474.51
2011-08-20 16:00:00,444.93
2011-08-20 17:00:00,422.66
2011-08-20 18:00:00,388.59
2011-08-20 19:00:00,345.21
2011-08-20 20:00:00,301.42
2011-08-20 21:00:00,273.54
2011-08-20 22:00:00,162.73
2011-08-20 23:00:00,158.83
2011-08-21 00:00:00,136.41
2011-08-21 01:00:00,110.58
2011-08-21 02:00:00,74.33
2011-08-21 03:00:00,40.45
2011-08-21 04:00:00,10.03
2011-08-21 05:00:00,9.96
2011-08-21 06:00:00,13.17
2011-08-21 07:00:00,41.79
2011-08-21 08:00:00,108.58
2011-08-21 09:00:00,202.97
2011-08-21 10:00:00,260.95
2011-08-21 11:00:00,356.27
2011-08-21 12:00:00,380.79
2011-08-21 13:00:00,442.55
2011-08-21 14:00:00,304.37
2011-08-21 15:00:00,274.72
2011-08-21 16:00:00,337.27
2011-08-21 17:00:00,274.1625
2011-08-21 18:00:00,251.33
2011-08-21 19:00:00,330.97
2011-08-21 20:00:00,250.63
2011-08-21 21:00:00,188.82
2011-08-21 22:00:00,151.36
2011-08-21 23:00:00,88.03
2011-08-22 00:00:00,40.46
2011-08-22 01:00:00,19.48
2011-08-22 02:00:00,10.01
2011-08-22 03:00:00,6.59
2011-08-22 04:00:00,8.18
2011-08-22 05:00:00,29.88
2011-08-22 06:00:00,115.18
2011-08-22 07:00:00,359.3
2011-08-22 08:00:00,472.97
2011-08-22 09:00:00,243.32
2011-08-22 10:00:00,155.36
2011-08-22 11:00:00,176.17
2011-08-22 12:00:00,211.13
2011-08-22 13:00:00,208.91
2011-08-22 14:00:00,211.3
2011-08-22 15:00:00,203.69
2011-08-22 16:00:00,388.67
2011-08-22 17:00:00,613.85
2011-08-22 18:00:00,614.98
2011-08-22 19:00:00,480.58
2011-08-22 20:00:00,346.47
2011-08-22 21:00:00,235.31
2011-08-22 22:00:00,139.94
2011-08-22 23:00:00,93.99
2011-08-23 00:00:00,36.56
2011-08-23 01:00:00,17.04
2011-08-23 02:00:00,9.65
2011-08-23 03:00:00,5.07
2011-08-23 04:00:00,5.62
2011-08-23 05:00:00,29.82
2011-08-23 06:00:00,130.95
2011-08-23 07:00:00,364.09
2011-08-23 08:00:00,525.5
2011-08-23 09:00:00,268.5
2011-08-23 10:00:00,167.21
2011-08-23 11:00:00,187.36
2011-08-23 12:00:00,265.16
2011-08-23 13:00:00,258.99
2011-08-23 14:00:00,247.57
2011-08-23 15:00:00,259.55
2011-08-23 16:00:00,422.41
2011-08-23 17:00:00,684.56
2011-08-23 18:00:00,681.66
2011-08-23 19:00:00,440.12
2011-08-23 20:00:00,353.42
2011-08-23 21:00:00,238.04
2011-08-23 22:00:00,178.94
2011-08-23 23:00:00,90.51
2011-08-24 00:00:00,39.56
2011-08-24 01:00:00,18.21
2011-08-24 02:00:00,10.11
2011-08-24 03:00:00,5.82
2011-08-24 04:00:00,6.77
2011-08-24 05:00:00,32.8
2011-08-24 06:00:00,144.41
2011-08-24 07:00:00,356.02
2011-08-24 08:00:00,587.37
2011-08-24 09:00:00,260.59
2011-08-24 10:00:00,143.83
2011-08-24 11:00:00,179.98
2011-08-24 12:00:00,196.82
2011-08-24 13:00:00,211.08
2011-08-24 14:00:00,202.03
2011-08-24 15:00:00,204.8
2011-08-24 16:00:00,341.31
2011-08-24 17:00:00,598.2
2011-08-24 18:00:00,609.9
2011-08-24 19:00:00,489.37
2011-08-24 20:00:00,339.58
2011-08-24 21:00:00,317.04
2011-08-24 22:00:00,192.44
2011-08-24 23:00:00,107.12
2011-08-25 00:00:00,50.59
2011-08-25 01:00:00,24.96
2011-08-25 02:00:00,9.92
2011-08-25 03:00:00,7.48
2011-08-25 04:00:00,8.4
2011-08-25 05:00:00,34.3
2011-08-25 06:00:00,139.05
2011-08-25 07:00:00,355.58
2011-08-25 08:00:00,487.7
2011-08-25 09:00:00,223.49
2011-08-25 10:00:00,151.28
2011-08-25 11:00:00,92.16
2011-08-25 12:00:00,119.93
2011-08-25 13:00:00,175.65
2011-08-25 14:00:00,198.74
2011-08-25 15:00:00,208.83
2011-08-25 16:00:00,294.57
2011-08-25 17:00:00,412.46
2011-08-25 18:00:00,399.35
2011-08-25 19:00:00,317.91
2011-08-25 20:00:00,280.33
2011-08-25 21:00:00,215.19
2011-08-25 22:00:00,189.44
2011-08-25 23:00:00,158.33
2011-08-26 00:00:00,62.4
2011-08-26 01:00:00,26.66
2011-08-26 02:00:00,12.18
2011-08-26 03:00:00,5.82
2011-08-26 04:00:00,7.11
2011-08-26 05:00:00,33.84
2011-08-26 06:00:00,123.04
2011-08-26 07:00:00,343.5
2011-08-26 08:00:00,624.83
2011-08-26 09:00:00,280.91
2011-08-26 10:00:00,171.83
2011-08-26 11:00:00,211.49
2011-08-26 12:00:00,241.08
2011-08-26 13:00:00,243.08
2011-08-26 14:00:00,221.15
2011-08-26 15:00:00,264.46
2011-08-26 16:00:00,342.97
2011-08-26 17:00:00,546.97
2011-08-26 18:00:00,482.54
2011-08-26 19:00:00,292.03
2011-08-26 20:00:00,251.61
2011-08-26 21:00:00,242.97
2011-08-26 22:00:00,218.82
2011-08-26 23:00:00,163.38
2011-08-27 00:00:00,137.1
2011-08-27 01:00:00,96.31
2011-08-27 02:00:00,63.74
2011-08-27 03:00:00,39.62
2011-08-27 04:00:00,11.54
2011-08-27 05:00:00,13.27
2011-08-27 06:00:00,39.35
2011-08-27 07:00:00,52.83
2011-08-27 08:00:00,167.04
2011-08-27 09:00:00,217.61
2011-08-27 10:00:00,329.82
2011-08-27 11:00:00,244.73
2011-08-27 12:00:00,261.67
2011-08-27 13:00:00,258.23
2011-08-27 14:00:00,183.94
2011-08-27 15:00:00,191.56
2011-08-27 16:00:00,172.45
2011-08-27 17:00:00,166.59
2011-08-28 07:00:00,69.64
2011-08-28 08:00:00,137.97
2011-08-28 09:00:00,230.16
2011-08-28 10:00:00,398.33
2011-08-28 11:00:00,410.06
2011-08-28 12:00:00,480.2
2011-08-28 13:00:00,500.19
2011-08-28 14:00:00,480.64
2011-08-28 15:00:00,478.25
2011-08-28 16:00:00,512.74
2011-08-28 17:00:00,510.855
2011-08-28 18:00:00,496.755
2011-08-28 19:00:00,362.24
2011-08-28 20:00:00,304.06
2011-08-28 21:00:00,216.94
2011-08-28 22:00:00,141.13
2011-08-28 23:00:00,87.92
2011-08-29 00:00:00,39.17
2011-08-29 01:00:00,17.52
2011-08-29 02:00:00,8.27
2011-08-29 03:00:00,7.49
2011-08-29 04:00:00,7.82
2011-08-29 05:00:00,28.31
2011-08-29 06:00:00,146.65
2011-08-29 07:00:00,421.53
2011-08-29 08:00:00,526.21
2011-08-29 09:00:00,244
2011-08-29 10:00:00,149.55
2011-08-29 11:00:00,202.95
2011-08-29 12:00:00,251.5
2011-08-29 13:00:00,247.41
2011-08-29 14:00:00,246.17
2011-08-29 15:00:00,248.78
2011-08-29 16:00:00,400.89
2011-08-29 17:00:00,625.34
2011-08-29 18:00:00,621.47
2011-08-29 19:00:00,463.52
2011-08-29 20:00:00,347.43
2011-08-29 21:00:00,229.12
2011-08-29 22:00:00,162.83
2011-08-29 23:00:00,90.54
2011-08-30 00:00:00,40.65
2011-08-30 01:00:00,16.76
2011-08-30 02:00:00,7.9
2011-08-30 03:00:00,5.27
2011-08-30 04:00:00,6.67
2011-08-30 05:00:00,30.68
2011-08-30 06:00:00,148.54
2011-08-30 07:00:00,450.79
2011-08-30 08:00:00,545.5
2011-08-30 09:00:00,250.71
2011-08-30 10:00:00,138.76
2011-08-30 11:00:00,176.85
2011-08-30 12:00:00,261.12
2011-08-30 13:00:00,236.39
2011-08-30 14:00:00,221.72
2011-08-30 15:00:00,250.66
2011-08-30 16:00:00,408.68
2011-08-30 17:00:00,665.18
2011-08-30 18:00:00,663.06
2011-08-30 19:00:00,469.72
2011-08-30 20:00:00,329.8
2011-08-30 21:00:00,271.81
2011-08-30 22:00:00,178.89
2011-08-30 23:00:00,108.79
2011-08-31 00:00:00,35.09
2011-08-31 01:00:00,19.6
2011-08-31 02:00:00,9.21
2011-08-31 03:00:00,6.29
2011-08-31 04:00:00,6.17
2011-08-31 05:00:00,34.83
2011-08-31 06:00:00,150.2
2011-08-31 07:00:00,380.71
2011-08-31 08:00:00,600.1
2011-08-31 09:00:00,294.37
2011-08-31 10:00:00,163.3
2011-08-31 11:00:00,177.34
2011-08-31 12:00:00,233.9
2011-08-31 13:00:00,259.56
2011-08-31 14:00:00,258.14
2011-08-31 15:00:00,281.89
2011-08-31 16:00:00,382.64
2011-08-31 17:00:00,646.69
2011-08-31 18:00:00,734.78
2011-08-31 19:00:00,459.62
2011-08-31 20:00:00,410.08
2011-08-31 21:00:00,287.96
2011-08-31 22:00:00,222.77
2011-08-31 23:00:00,107.46
2011-09-20 00:00:00,36.38
2011-09-20 01:00:00,11.93
2011-09-20 02:00:00,4.59
2011-09-20 03:00:00,5.72
2011-09-20 04:00:00,4.77
2011-09-20 05:00:00,30.09
2011-09-20 06:00:00,114.9
2011-09-20 07:00:00,319.99
2011-09-20 08:00:00,265.74
2011-09-20 09:00:00,134.82
2011-09-20 10:00:00,83.66
2011-09-20 11:00:00,86.8
2011-09-20 12:00:00,125.67
2011-09-20 13:00:00,132.28
2011-09-20 14:00:00,149.54
2011-09-20 15:00:00,177.87
2011-09-20 16:00:00,284.74
2011-09-20 17:00:00,367
2011-09-20 18:00:00,369.99
2011-09-20 19:00:00,292.74
2011-09-20 20:00:00,221.04
2011-09-20 21:00:00,189.43
2011-09-20 22:00:00,136.21
2011-09-20 23:00:00,87.35
2011-09-21 00:00:00,27
2011-09-21 01:00:00,11.76
2011-09-21 02:00:00,6.7
2011-09-21 03:00:00,4.78
2011-09-21 04:00:00,4.39
2011-09-21 05:00:00,13.8
2011-09-21 06:00:00,88.71
2011-09-21 07:00:00,288.75
2011-09-21 08:00:00,385.5
2011-09-21 09:00:00,195.07
2011-09-21 10:00:00,123.79
2011-09-21 11:00:00,127.59
2011-09-21 12:00:00,169.74
2011-09-21 13:00:00,219.49
2011-09-21 14:00:00,208.32
2011-09-21 15:00:00,227.88
2011-09-21 16:00:00,332.66
2011-09-21 17:00:00,616.27
2011-09-21 18:00:00,306.18
2011-09-21 19:00:00,183.48
2011-09-21 20:00:00,143.38
2011-09-21 21:00:00,167.98
2011-09-21 22:00:00,104.99
2011-09-21 23:00:00,81.57
2011-09-22 00:00:00,24.74
2011-09-22 01:00:00,15.1
2011-09-22 02:00:00,7.2
2011-09-22 03:00:00,5.12
2011-09-22 04:00:00,5.02
2011-09-22 05:00:00,21.12
2011-09-22 06:00:00,94.5
2011-09-22 07:00:00,299.48
2011-09-22 08:00:00,352.6
2011-09-22 09:00:00,253.88
2011-09-22 10:00:00,131.72
2011-09-22 11:00:00,118.24
2011-09-22 12:00:00,157.19
2011-09-22 13:00:00,153.03
2011-09-22 14:00:00,155.6
2011-09-22 15:00:00,177.46
2011-09-22 16:00:00,349.69
2011-09-22 17:00:00,427.98
2011-09-22 18:00:00,289.21
2011-09-22 19:00:00,244.61
2011-09-22 20:00:00,142.16
2011-09-22 21:00:00,152.94
2011-09-22 22:00:00,120.16
2011-09-22 23:00:00,88.52
2011-09-23 00:00:00,33.69
2011-09-23 01:00:00,18.33
2011-09-23 02:00:00,10.4
2011-09-23 03:00:00,6.82
2011-09-23 04:00:00,4.63
2011-09-23 05:00:00,24.5
2011-09-23 06:00:00,113.64
2011-09-23 07:00:00,197.11
2011-09-23 08:00:00,209.45
2011-09-23 09:00:00,135.63
2011-09-23 10:00:00,88.3
2011-09-23 11:00:00,95.22
2011-09-23 12:00:00,88.12
2011-09-23 13:00:00,86.41
2011-09-23 14:00:00,93.42
2011-09-23 15:00:00,104.95
2011-09-23 16:00:00,221.23
2011-09-23 17:00:00,250.52
2011-09-23 18:00:00,255.47
2011-09-23 19:00:00,204.25
2011-09-23 20:00:00,179.79
2011-09-23 21:00:00,176.65
2011-09-23 22:00:00,152.33
2011-09-23 23:00:00,86.12
2011-09-24 00:00:00,107.6
2011-09-24 01:00:00,91.85
2011-09-24 02:00:00,76.62
2011-09-24 03:00:00,32.29
2011-09-24 04:00:00,10.25
2011-09-24 05:00:00,14.57
2011-09-24 06:00:00,19.97
2011-09-24 07:00:00,59.41
2011-09-24 08:00:00,150.19
2011-09-24 09:00:00,221.42
2011-09-24 10:00:00,272.68
2011-09-24 11:00:00,287.8
2011-09-24 12:00:00,296.03
2011-09-24 13:00:00,336.12
2011-09-24 14:00:00,334.54
2011-09-24 15:00:00,344.99
2011-09-24 16:00:00,319.25
2011-09-24 17:00:00,334.99
2011-09-24 18:00:00,312.31
2011-09-24 19:00:00,246.99
2011-09-24 20:00:00,215.35
2011-09-24 21:00:00,168.72
2011-09-24 22:00:00,116.82
2011-09-24 23:00:00,111.54
2011-09-25 00:00:00,105.41
2011-09-25 01:00:00,95.19
2011-09-25 02:00:00,73.17
2011-09-25 03:00:00,38.27
2011-09-25 04:00:00,17.34
2011-09-25 05:00:00,22.03
2011-09-25 06:00:00,16
2011-09-25 07:00:00,39.26
2011-09-25 08:00:00,92.96
2011-09-25 09:00:00,218.53
2011-09-25 10:00:00,265.45
2011-09-25 11:00:00,327.98
2011-09-25 12:00:00,345.92
2011-09-25 13:00:00,371.95
2011-09-25 14:00:00,324.2
2011-09-25 15:00:00,329.89
2011-09-25 16:00:00,427.89
2011-09-25 17:00:00,403.21
2011-09-25 18:00:00,400.39
2011-09-25 19:00:00,231.37
2011-09-25 20:00:00,201.82
2011-09-25 21:00:00,165.43
2011-09-25 22:00:00,136.29
2011-09-25 23:00:00,106.05
2011-09-26 00:00:00,39.35
2011-09-26 01:00:00,16.22
2011-09-26 02:00:00,5.87
2011-09-26 03:00:00,5.37
2011-09-26 04:00:00,6.35
2011-09-26 05:00:00,25
2011-09-26 06:00:00,119.21
2011-09-26 07:00:00,292.12
2011-09-26 08:00:00,387.01
2011-09-26 09:00:00,304.47
2011-09-26 10:00:00,137.58
2011-09-26 11:00:00,170.25
2011-09-26 12:00:00,174.87
2011-09-26 13:00:00,213.83
2011-09-26 14:00:00,242.02
2011-09-26 15:00:00,253.58
2011-09-26 16:00:00,379.3
2011-09-26 17:00:00,663.6
2011-09-26 18:00:00,471.61
2011-09-26 19:00:00,327.94
2011-09-26 20:00:00,246.93
2011-09-26 21:00:00,171.19
2011-09-26 22:00:00,133.68
2011-09-26 23:00:00,69.71
2011-09-27 00:00:00,30.63
2011-09-27 01:00:00,15.43
2011-09-27 02:00:00,6.76
2011-09-27 03:00:00,5.46
2011-09-27 04:00:00,4.21
2011-09-27 05:00:00,15.13
2011-09-27 06:00:00,133.38
2011-09-27 07:00:00,313.16
2011-09-27 08:00:00,576.3
2011-09-27 09:00:00,177.72
2011-09-27 10:00:00,88.6
2011-09-27 11:00:00,110.61
2011-09-27 12:00:00,134.22
2011-09-27 13:00:00,205.44
2011-09-27 14:00:00,178.92
2011-09-27 15:00:00,168.83
2011-09-27 16:00:00,314.63
2011-09-27 17:00:00,499.66
2011-09-27 18:00:00,452.86
2011-09-27 19:00:00,305.01
2011-09-27 20:00:00,278.98
2011-09-27 21:00:00,182.68
2011-09-27 22:00:00,140.36
2011-09-27 23:00:00,78.09
2011-09-28 00:00:00,37.74
2011-09-28 01:00:00,15.63
2011-09-28 02:00:00,7.21
2011-09-28 03:00:00,5.93
2011-09-28 04:00:00,7.32
2011-09-28 05:00:00,24.73
2011-09-28 06:00:00,73.56
2011-09-28 07:00:00,148.92
2011-09-28 08:00:00,236.54
2011-09-28 09:00:00,148.51
2011-09-28 10:00:00,85.49
2011-09-28 11:00:00,139.13
2011-09-28 12:00:00,173.13
2011-09-28 13:00:00,220.92
2011-09-28 14:00:00,250.66
2011-09-28 15:00:00,260.71
2011-09-28 16:00:00,420.64
2011-09-28 17:00:00,776.36
2011-09-28 18:00:00,369.24
2011-09-28 19:00:00,244.78
2011-09-28 20:00:00,156.81
2011-09-28 21:00:00,170.99
2011-09-28 22:00:00,153.68
2011-09-28 23:00:00,77.67
2011-09-29 00:00:00,27.06
2011-09-29 01:00:00,14.42
2011-09-29 02:00:00,6.56
2011-09-29 03:00:00,5.12
2011-09-29 04:00:00,5.86
2011-09-29 05:00:00,32.03
2011-09-29 06:00:00,130.01
2011-09-29 07:00:00,357.94
2011-09-29 08:00:00,678.81
2011-09-29 09:00:00,270.14
2011-09-29 10:00:00,187.61
2011-09-29 11:00:00,197.97
2011-09-29 12:00:00,266.88
2011-09-29 13:00:00,257.8
2011-09-29 14:00:00,247.47
2011-09-29 15:00:00,267.9
2011-09-29 16:00:00,395.72
2011-09-29 17:00:00,641.93
2011-09-29 18:00:00,858.94
2011-09-29 19:00:00,565.15
2011-09-29 20:00:00,403.53
2011-09-29 21:00:00,264.91
2011-09-29 22:00:00,193.22
2011-09-29 23:00:00,141.88
2011-09-30 00:00:00,55.34
2011-09-30 01:00:00,34.91
2011-09-30 02:00:00,11.07
2011-09-30 03:00:00,7.96
2011-09-30 04:00:00,8.89
2011-09-30 05:00:00,39.74
2011-09-30 06:00:00,124.65
2011-09-30 07:00:00,377.2
2011-09-30 08:00:00,652.58
2011-09-30 09:00:00,245.88
2011-09-30 10:00:00,252.79
2011-09-30 11:00:00,255.26
2011-09-30 12:00:00,339.09
2011-09-30 13:00:00,289.03
2011-09-30 14:00:00,289.12
2011-09-30 15:00:00,315.17
2011-09-30 16:00:00,410.07
2011-09-30 17:00:00,686.79
2011-09-30 18:00:00,546.61
2011-09-30 19:00:00,320.15
2011-09-30 20:00:00,242.92
2011-09-30 21:00:00,237.47
2011-09-30 22:00:00,181.75
2011-09-30 23:00:00,150.62
2011-10-20 00:00:00,29.14
2011-10-20 01:00:00,16.89
2011-10-20 02:00:00,9.87
2011-10-20 03:00:00,7.27
2011-10-20 04:00:00,7.99
2011-10-20 05:00:00,36.3
2011-10-20 06:00:00,124.69
2011-10-20 07:00:00,341.03
2011-10-20 08:00:00,627.7
2011-10-20 09:00:00,260.27
2011-10-20 10:00:00,145.95
2011-10-20 11:00:00,215.38
2011-10-20 12:00:00,222.88
2011-10-20 13:00:00,251.87
2011-10-20 14:00:00,211.57
2011-10-20 15:00:00,199.98
2011-10-20 16:00:00,344.29
2011-10-20 17:00:00,621.76
2011-10-20 18:00:00,638.08
2011-10-20 19:00:00,333.2
2011-10-20 20:00:00,294.22
2011-10-20 21:00:00,207.11
2011-10-20 22:00:00,152.44
2011-10-20 23:00:00,114.61
2011-10-21 00:00:00,58.87
2011-10-21 01:00:00,25.02
2011-10-21 02:00:00,13.27
2011-10-21 03:00:00,6.19
2011-10-21 04:00:00,6.63
2011-10-21 05:00:00,27.94
2011-10-21 06:00:00,118.18
2011-10-21 07:00:00,356.69
2011-10-21 08:00:00,553.96
2011-10-21 09:00:00,323.009333333
2011-10-21 10:00:00,187.02
2011-10-21 11:00:00,257.13
2011-10-21 12:00:00,254.86
2011-10-21 13:00:00,239.53
2011-10-21 14:00:00,312.43
2011-10-21 15:00:00,248.07
2011-10-21 16:00:00,394.79
2011-10-21 17:00:00,626.73
2011-10-21 18:00:00,585.58
2011-10-21 19:00:00,301.92
2011-10-21 20:00:00,285.83
2011-10-21 21:00:00,212.47
2011-10-21 22:00:00,161.77
2011-10-21 23:00:00,118.93
2011-10-22 00:00:00,115.72
2011-10-22 01:00:00,91.42
2011-10-22 02:00:00,64.6
2011-10-22 03:00:00,23.25
2011-10-22 04:00:00,9.18
2011-10-22 05:00:00,8.92
2011-10-22 06:00:00,21.05
2011-10-22 07:00:00,65.08
2011-10-22 08:00:00,124.34
2011-10-22 09:00:00,243.19
2011-10-22 10:00:00,298.37
2011-10-22 11:00:00,365.85
2011-10-22 12:00:00,439.66
2011-10-22 13:00:00,574.06
2011-10-22 14:00:00,498.1
2011-10-22 15:00:00,489.49
2011-10-22 16:00:00,497.46
2011-10-22 17:00:00,391.797
2011-10-22 18:00:00,357.34
2011-10-22 19:00:00,291.05
2011-10-22 20:00:00,240.82
2011-10-22 21:00:00,187.64
2011-10-22 22:00:00,158.51
2011-10-22 23:00:00,122.24
2011-10-23 00:00:00,132.9
2011-10-23 01:00:00,101.02
2011-10-23 02:00:00,70.66
2011-10-23 03:00:00,36.15
2011-10-23 04:00:00,10.55
2011-10-23 05:00:00,10
2011-10-23 06:00:00,17.56
2011-10-23 07:00:00,52.26
2011-10-23 08:00:00,111.64
2011-10-23 09:00:00,171.06
